ID,FearID,fear,JoyID,joy,LoveID,love,SadID,Sadness,SurpriseID,surprise,AngerID,anger,NoEmotionID,none,NoOfEmotions,Include,Question Text
44240464,44240464,fear,44240464,NoJoy,44240464,notlove,44240464,Sadness,44240464,notsurprise,44240464,NotAnger,44240464,,2,Yes,"""I executed the Vision API for text extract from an image, on running the sample code it is errorring out with he below error stack.I run the code from Eclipse in my local system.I tried the below items as found in some forums;1) Degraded all the netty* jars from 4.1.6 to 4.1.32) Degraded google-cloud-vision-0.10.0-beta.jar to google-cloud-vision-0.9.4-beta.jar3) Adding the pom.xml4) Adding GOOGLE_APPLICATION_CREDENTIALS in windows environment variable - pointed to the JSON file downloaded for the Service Account"""
56178717,56178717,notfear,56178717,NoJoy,56178717,notlove,56178717,notsadness,56178717,notsurprise,56178717,NotAnger,56178717,NoEmotion,0,Yes,"""I'm about to use Azure Video Indexer to analyze thousands of videos, and I'm trying to understand what is the best way to do this in reasonable time. Is there a way to upload and then analyze multiple files in parallel? And how can I estimate how much time it is going to take?"""
37900554,37900554,notfear,37900554,NoJoy,37900554,notlove,37900554,Sadness,37900554,surprise,37900554,NotAnger,37900554,,2,Yes,"""I am trying to upload an image to the Microsoft Computer Vision API from a mobile device, but I am constantly receiving a 400 Bad Request for Invalid File Format ""Input data is not a valid image"". The documentation states that I can send the data as application/octet-stream in the following form:I have the data of the image in terms of base64 encoding (""/9j/4AAQSkZJ..........""), and I also have the image as a FILE_URI, but I can't seem to figure out the format in which to send the data. Here is a sample code:I've tried the following:[base64image]{base64image}""data:image/jpeg;base64,"" + base64image""image/jpeg;base64,"" + base64imageand more.I did tested these on the Computer Vision API console. Is it because base64 encoded binary isn't an acceptable format? Or am I sending it in the incorrect format completely?Note: The operation works when sending a URL as application/json."""
49732664,49732664,notfear,49732664,NoJoy,49732664,notlove,49732664,notsadness,49732664,notsurprise,49732664,NotAnger,49732664,NoEmotion,0,Yes,"""So, I'm trying to make a flask mini-app that has an upload button which will upload images and then save that image in another folder named ""upimgs"". We need to do some image processing operation on the uploaded image later using google cloud vision api. The code is :However it shows the following error :Where is the probable error? I looked up to this :However the problem is not similar. I'm facing issue with uploading images in the server whether that one have file path issue."""
54757580,54757580,notfear,54757580,NoJoy,54757580,notlove,54757580,notsadness,54757580,notsurprise,54757580,NotAnger,54757580,NoEmotion,0,Yes,"""I'm receiving this error when trying to train my first custom model:I haven't done much at this point. I also am not accessing Visual Recognition through anything else, I'm just trying to get this model trained. I'm not sure what credentials or quota limit would have to do with this. Anyone else have any experience with this issue?Back story: I had originally uploaded 73 zip files (all >10 files inside, each ~5MB, 1342 images total), but I was catching errors when trying to train, including a ""request too large"". So I declassified 70 of them, and now I'm just trying to train this model with 3 categories. Now I'm getting the ""Unauthorized"" message I originally mentioned. I had given some time in between pressing the train button (hours) to maybe prevent any backlog of requests from my part."""
35672845,35672845,fear,35672845,NoJoy,35672845,notlove,35672845,notsadness,35672845,notsurprise,35672845,NotAnger,35672845,,1,Yes,"""I'm trying to use the Google Vision API. I'm following:I have enabled the Cloud Vision APII have enabled billingI have set up an API keyMade base64-encoded data from my imageMade JSON file with settings:Sent request with:After that I got response:\u003cempty\u003e means <empty>Any ideas? Somebody have the same problem?"""
36774015,36774015,fear,36774015,NoJoy,36774015,notlove,36774015,notsadness,36774015,surprise,36774015,Anger,36774015,,3,Yes,"""I've encountered the following issues with the text detection feature of Google Cloud Vision:1) I submit the same image using the same Python code to Google Cloud Vision, from 2 different machines (the Windows-based development machine and the Linux-based ""production"" machine) but I get 2 different outputs. Same image, same code, same libraries, but the extracted text is different.2) I get two differently detected locales for the two differently detected texts. My original text is Italian text mixed with digits. On the development machine, the detected locale is ""zh"" (Chinese). On the ""production"" machine, the detected locale is ""fil"". There isn't any ""fil"" code inso I don't know what it is (Filipino?). In any case, I get a better result on the development machine when the detected locale is ""zh"". So... same image, same code, but differently detected locale and differently detected text.3) Therefore I try to force the ""it"" or ""zh"" locale using the ImageContext languageHints annotationand now there's the funny thing: if I set languageHints to ['it'] on the development machine, I get almost nothing as output from Google Cloud Vision. If I set it to ['ja'] (Japanese), Google Cloud Vision says that the text locale is ""it"" (!!) and I get some decent results (!!!). But if I set ['ja'] on the ""production"" machine, Google Cloud Vision says that the text locale is ""oc"" (?). So... same image, same code, but differently detected locale and differently detected text. Moreover, the detected locale and text don't follow what I set with languageHints, but when I change the languageHints parameter, the detected locale (and text) also changes in an unpredictable way.Do you have any hint? Thanks."""
54881611,54881611,notfear,54881611,NoJoy,54881611,notlove,54881611,notsadness,54881611,notsurprise,54881611,NotAnger,54881611,NoEmotion,0,Yes,"""Is there any good tutorial video on how to create a simple textrecognition app using camera (surfaceview/imageview) in android studio? I have the key for google cloud api but I can't find any good tutorial, step-by-step, on how to create an app that can use this.I may be asking too much but self-study is one of my weakness and using Android Studio is not taught at our school (yes, I'm still a student).If you can provide any links, videos, or tutorial I will be grateful.Note: I have used google vision api but that is limited only to latin based languages and I need to detect at least japanese and arabic characters. I have also used tess-two but when I took a picture of the letter ""A"" it outputs random characters."""
47155510,47155510,notfear,47155510,NoJoy,47155510,notlove,47155510,notsadness,47155510,notsurprise,47155510,NotAnger,47155510,NoEmotion,0,Yes,"""I am trying to create a custom Watson Visual Recognition in java. I have already a classifier created using Curl. Currently I am using the default Watson Classifier. Are there any examples where Watson API is used for custom creation and training of classifiers in Java?"""
50714894,50714894,notfear,50714894,NoJoy,50714894,notlove,50714894,notsadness,50714894,notsurprise,50714894,NotAnger,50714894,NoEmotion,0,Yes,"""Background information:I'm trying to create a PoC for Google Cloud Vision API using their.What I have done:Create a simple console apps with the following code for Vision API.Problem:The linegets stuck for a long time before ultimately throwing the error.My code sits behind a corporate proxy, but I have validated that it is not blocking internet access because I can callfrom the same apps and get its JSON response just fine.Any suggestions?"""
